"Data","ret_ibx","ret_rf"
2009-07-06,-0.0072857790760618,0.000470479416186186
2009-07-07,-0.0211936845104465,0.000468904617337612
2009-07-08,-0.0052189787890765,0.00046783463560703
2009-07-10,0.00246078789357947,0.000466260275042249
2009-07-13,0.00254030484916396,0.000465695420347788
2009-07-14,-0.00751626337920613,0.00046311208529493
2009-07-15,0.0442226483640643,0.000461033486293774
2009-07-16,0.00967075710063782,0.000459964874872589
2009-07-17,0.00373902056251412,0.000458896482847314
2009-07-20,0.021220778786271,0.000457828349237528
2009-07-21,-0.000104136013334022,0.000455750351451665
2009-07-22,-0.0053811160681636,0.000454177606335133
2009-07-23,0.0212273696297727,0.000453615453927165
2009-07-24,0.00424017562080472,0.00045355857589864
2009-07-27,0.00139786414160123,0.000453501730784375
2009-07-28,-0.00303068316100654,0.00045445476799969
2009-07-29,-0.0140446533219958,0.000453388012803548
2009-07-30,0.0131369549699167,0.000453836064517835
2009-07-31,0.00592366700237382,0.000453274489590711
2009-08-03,0.0213995167297723,0.000454227152429514
2009-08-04,-0.00250623620086615,0.000453161034621589
2009-08-05,0.00802080065459442,0.000453104419377968
2009-08-06,-0.00972909413921596,0.000453047836845163
2009-08-07,0.00949859559089758,0.000454000126173456
2009-08-10,0.0076309647194582,0.000453439000515185
2009-08-11,-0.021693147720006,0.000452878096653508
2009-08-12,0.0110834154410768,0.00045282164482074
2009-08-13,0.00476406001173405,0.000451756729235448
2009-08-14,-0.00666341893118358,0.000451700593403657
2009-08-17,-0.0231307461563525,0.000451140286714693
2009-08-18,0.0087536205969702,0.000451084340587433
2009-08-19,0.00885264454433479,0.000451028426620002
2009-08-20,0.0109143599210243,0.000451476560491133
2009-08-21,0.0137222406363937,0.000451924498981013
2009-08-24,0.000113202487377445,0.000451364581063364
2009-08-25,-0.00333415020379638,0.000451308670860155
2009-08-26,0.00449807760796435,0.00045125279280103
2009-08-27,-0.00246810589200602,0.000451196946860719
2009-08-28,0.000952382000365399,0.000451141133014978
2009-08-31,-0.0202739656754132,0.000450581772270799
2009-09-01,-0.0121185259159726,0.000450526146917214
2009-09-02,-0.00449853617258109,0.00045097400814489
2009-09-03,0.00436825464922178,0.000451924947046321
2009-09-04,0.0170601937710838,0.000452372214465307
2009-09-08,0.0201707169688245,0.000452316219640986
2009-09-09,0.00445890173609746,0.000452260257060579
2009-09-10,0.0100483533061411,0.00045220432669912
2009-09-11,-0.00244973061057115,0.000452651349553368
2009-09-14,0.00701564591813281,0.000452595359235834
2009-09-15,0.00910460628620692,0.0004525394011707
2009-09-16,0.0182306928664009,0.000452483475332563
2009-09-17,-0.00137122077856899,0.00045293017403079
2009-09-18,0.00780831620225611,0.000452874188421112
2009-09-21,0.00270311403515611,0.00045382301121575
2009-09-22,0.00804552031168822,0.000453264515819831
2009-09-23,-0.0146156937431202,0.000453710766748601
2009-09-24,-0.00886684144458278,0.000453654662034156
2009-09-25,0.00379798987518411,0.000453096450060027
2009-09-28,0.0172805220116192,0.000452538456382177
2009-09-29,0.00190604963355296,0.000452482696356972
2009-09-30,0.00668548346449898,0.00045192493446494
2009-10-01,-0.0133909891941242,0.00045136730990761
2009-10-02,0.0113911399943039,0.00045181388334054
2009-10-05,0.0178025423572612,0.000450252548170184
2009-10-06,0.00275866370812896,0.000451201215480156
2009-10-07,-0.00235577050902397,0.000452149425544304
2009-10-08,0.0194820051420344,0.000453097058117576
2009-10-09,0.00559668273117334,0.000452038261771159
2009-10-13,0.00593437898212582,0.000451982789355105
2009-10-14,0.0218855456904954,0.000450924309808449
2009-10-15,0.0074478166145143,0.000451370644813195
2009-10-16,-0.00650187483038427,0.000450813953955714
2009-10-19,0.0161932588790478,0.000451260229504584
2009-10-20,-0.0275638701069745,0.000451706272893525
2009-10-21,0.000748718567207402,0.000451650991093192
2009-10-22,0.0111061994468834,0.000450092246591441
2009-10-23,-0.0139310959033424,0.000450538525527024
2009-10-26,0.000243684745431678,0.000450984652578153
2009-10-27,-0.0270554682779456,0.000450929619644597
2009-10-28,-0.04605373963063,0.000450373671254848
2009-10-29,0.0565725544156163,0.000450318823386017
2009-10-30,-0.0317571734114388,0.000450264006881218
2009-11-03,0.0197466655738154,0.000450209221717172
2009-11-04,0.0178416220309935,0.000450655171024632
2009-11-05,0.0130321310452633,0.000450600326694714
2009-11-06,-0.00618434310055741,0.000450545513737723
2009-11-09,0.0257141660057175,0.000450490732130442
2009-11-10,0.00181059521180224,0.000450435981848357
2009-11-11,0.00241561124920987,0.000450381262867632
2009-11-12,-0.0288602520370885,0.000450826833534096
2009-11-13,0.013333346320728,0.000450271858025892
2009-11-16,0.0180265782327638,0.00045071736974455
2009-11-17,0.0114193612654775,0.00045066265443125
2009-11-18,-0.0113562474764803,0.000449607859727927
2009-11-19,-0.00514254849821712,0.000449553449239944
2009-11-23,0.00739159157220932,0.000449999043944132
2009-11-24,0.00673670642893788,0.000449944574552163
2009-11-25,0.00907815118303752,0.000449390283088764
2009-11-26,-0.0226618543228781,0.000450335502594578
2009-11-27,0.0105203671974456,0.000450281005508597
2009-11-30,0.000333379818688436,0.000450226539542285
2009-12-01,0.0217117526038378,0.000449672572820346
2009-12-02,0.00324027366598851,0.000449618289666705
2009-12-03,-0.00540087309688365,0.000450063448741167
2009-12-04,-0.00995429404395271,0.000450009106949202
2009-12-07,0.012741901505227,0.000449954796158802
2009-12-08,-0.0122702513562438,0.000449401285861395
2009-12-09,0.00218365074605361,0.000449846327658802
2009-12-10,0.00960160172047638,0.000448793809799698
2009-12-11,0.00622501585201112,0.00044923899266024
2009-12-14,-0.00063289751991849,0.000449184956517203
2009-12-15,0.000486168417147263,0.000449629881308396
2009-12-16,-0.00921033281786778,0.000449575786699895
2009-12-17,-0.0212640226344229,0.000449022912747335
2009-12-18,-0.00329485877696513,0.000448968999564802
2009-12-21,-0.0123847523427547,0.000449413807457439
2009-12-22,0.0192454722305419,0.000448362495416568
2009-12-23,0.00160773439946074,0.000448807443923158
2009-12-28,0.00475781627855535,0.000448255062798427
2009-12-29,0.00678808379479673,0.000449198404262745
2009-12-30,0.00408949541269529,0.000448147692602678
2010-01-04,0.0222199767081748,0.000448592524257831
2010-01-05,0.00226501179674838,0.000449535321188915
2010-01-06,0.00659953640215833,0.000448485098535014
2010-01-07,-0.00335419283051914,0.000447933258469442
2010-01-08,-0.00224140965049633,0.000447879800320923
2010-01-11,0.0014887814982568,0.000448822520405499
2010-01-12,-0.00453922222242193,0.000449266780527212
2010-01-13,0.00354314504555417,0.000448715220785548
2010-01-14,-0.00854664724539825,0.000449159422871071
2010-01-15,-0.0107789178808297,0.000449105760063153
2010-01-18,0.00866014645262769,0.000449549785307618
2010-01-19,0.00637967957952484,0.00044899846654086
2010-01-20,-0.0236400158819712,0.000449442433906068
2010-01-21,-0.026479808428977,0.000448891294960242
2010-01-22,0.000406793837263518,0.000448837784478667
2010-01-26,-0.0108098556089071,0.000448784304379415
2010-01-27,-0.0078343802224399,0.000449725418034188
2010-01-28,0.0101899957696974,0.000447185352682344
2010-01-29,-0.00541373456649644,0.00044762965969736
2010-02-01,0.0156060314095771,0.000447576537107443
2010-02-02,0.00707761853149254,0.000447523444584512
2010-02-03,0.000146482811113504,0.000447967467590815
2010-02-04,-0.0444870485305123,0.000447914317270516
2010-02-05,-0.0193640886325126,0.000447861197049383
2010-02-08,0.00466659596828234,0.000447808106905389
2010-02-09,0.0240010045233565,0.000448251817433825
2010-02-10,0.00604122749378949,0.00044869538138389
2010-02-11,0.0161821899761133,0.000449138759169916
2010-02-12,-0.00311904904127593,0.000448092288016473
2010-02-17,0.0206049763721551,0.000449528677437769
2010-02-18,0.00729798100777711,0.000449475296997454
2010-02-19,-0.00526153817459504,0.000449918205810282
2010-02-22,-0.00617952352559567,0.000450857049545766
2010-02-23,-0.0162007175897211,0.000450803406489748
2010-02-24,-0.00381339578723806,0.000451245757331239
2010-02-25,0.00403493802009866,0.000451687922197948
2010-02-26,0.00632431149894438,0.00045262558826352
2010-03-01,0.0094597149986972,0.000452571595394727
2010-03-02,0.0083122216932188,0.000453013162817892
2010-03-03,-0.000218072399100562,0.000453949935580105
2010-03-04,0.000726442458689456,0.000452904976986032
2010-03-05,0.0139663824590468,0.000452355637507163
2010-03-08,-0.00303757038652558,0.000453292345547711
2010-03-09,0.0135235551755313,0.000453238301785379
2010-03-10,0.00497558998107284,0.000454669419105248
2010-03-11,-0.0007458913515216,0.000457583803721113
2010-03-12,-0.0071835403188814,0.000456539503691405
2010-03-15,-0.0033169272725692,0.000457473921407431
2010-03-16,0.0123324014967578,0.000458407817169612
2010-03-17,-0.00294207208462357,0.000455385916368561
2010-03-18,-0.00224253618234502,0.000446422592017219
2010-03-19,-0.0120845439089401,0.000446370314270748
2010-03-22,0.00381964197321084,0.000446318065967934
2010-03-23,0.00208885331566938,0.000446265847087391
2010-03-24,-0.00597072887694568,0.000446213657606645
2010-03-25,-0.00601444316064906,0.000446656500127864
2010-03-26,0.00340824091840388,0.000447099198390252
2010-03-29,0.0151335839160353,0.00044655197879647
2010-03-30,0.001478254246047,0.000446499791210367
2010-03-31,0.00600357427180148,0.000446447633012058
2010-04-01,0.00996390015908558,0.000446890217557287
2010-04-05,0.00272044746407583,0.000449310531666678
2010-04-06,-0.00200406624728656,0.000450740574447127
2010-04-07,-0.0026732734026766,0.000452663717536999
2010-04-08,0.0139240898611768,0.000454091710187428
2010-04-09,-0.00417496676637861,0.000455025178820926
2010-04-12,-0.0125671796085367,0.00045743838437966
2010-04-13,0.000733390815316267,0.000459849597156679
2010-04-14,0.00462399851628697,0.00046176606509352
2010-04-15,-0.0061320251679641,0.000463188495114017
2010-04-16,-0.0168013125095523,0.000463132572077972
2010-04-19,-0.00302828123029661,0.000466523061879032
2010-04-20,0.0047889517429863,0.000466466369765413
2010-04-22,-0.00141720410714552,0.000467393747017065
2010-04-23,0.00195508843279843,0.000469304164170838
2010-04-26,-0.00995721381016691,0.000473178812258519
2010-04-27,-0.0325140435159531,0.000473611819422165
2010-04-28,0.00245268022781517,0.000476008680485145
2010-04-29,0.0189630749160338,0.000480365749981598
2010-04-30,-0.00538305646504516,0.000480305790620122
2010-05-03,-0.0112127124421147,0.000482206854579852
2010-05-04,-0.0322118676302777,0.000484106550967252
2010-05-05,0.00138347649563831,0.000484045719327872
2010-05-06,-0.0163791022574067,0.00048447468238672
2010-05-07,-0.00676248938217351,0.000484903458647307
2010-05-10,0.0362130742093831,0.000487289878911765
2010-05-11,-0.0137867063544949,0.000488696029679846
2010-05-12,0.00901528214648822,0.000490101268481793
2010-05-13,-0.00594788478256093,0.000491505594498182
2010-05-14,-0.0171969142461843,0.000491443047452741
2010-05-17,-0.00610412353609462,0.000493334811463143
2010-05-18,-0.0272623404033351,0.000494248560975652
2010-05-19,-0.0222942826750869,0.000495161818291096
2010-05-20,-0.0272051800907402,0.000496074583183742
2010-05-21,0.0336051722950865,0.000496498919949838
2010-05-24,-0.00622998712357429,0.000497898579815328
2010-05-25,-0.013613714416002,0.000497834559797828
2010-05-26,0.0148733515150249,0.000499233194545502
2010-05-27,0.0311702896067402,0.000501605300987552
2010-05-28,-0.000640137107960782,0.000502027508066063
2010-05-31,0.023111882405367,0.00050293641947346
2010-06-01,-0.0206795539249096,0.000504331625948234
2010-06-02,0.0175658790675444,0.000507185228614831
2010-06-04,-0.0170724608590928,0.000508577782798629
2010-06-07,-0.00928895464417086,0.000511913066162545
2010-06-08,0.00892772945037651,0.000514273902896432
2010-06-09,-0.00370548565101133,0.000516632723581115
2010-06-10,0.0211657327059196,0.000519474481399876
2010-06-11,0.00612819663242867,0.000519405107071542
2010-06-14,-0.00489385259664095,0.000519820526127265
2010-06-15,0.0135864564650242,0.000521205006416265
2010-06-16,0.005634116357934,0.000521135250030176
2010-06-17,-0.00511554369684742,0.000521549975526065
2010-06-18,-0.000767890033004875,0.000521480180867585
2010-06-21,0.00804405227050489,0.000521894660234757
2010-06-22,-0.00367085426148965,0.000522308951850647
2010-06-23,0.00299066341487452,0.000523207037075823
2010-06-24,-0.0207228891989075,0.00052313690721257
2010-06-25,0.0133837697275292,0.000523550635892223
2010-06-28,-0.009063391767708,0.000524447807325286
2010-06-29,-0.0330135545892536,0.000525344479272018
2010-06-30,-0.0156254600775386,0.000525273885428355
2010-07-01,0.00799027271148178,0.000526169974428216
2010-07-02,0.00399522488888693,0.00052513270764012
2010-07-05,-0.0105565716188039,0.000527960796898233
2010-07-06,0.0200245373822984,0.000530303544838536
2010-07-07,0.0212380505138421,0.00053119685231581
2010-07-08,0.0049948331047556,0.000533054354106781
2010-07-12,-0.0075381135793173,0.000535392403476365
2010-07-13,0.00867530481345991,0.000537246733192546
2010-07-14,-0.0035589929205194,0.000538136450854316
2010-07-15,-0.00150355865635267,0.000539507105482814
2010-07-16,-0.0169475424832002,0.00053895160447018
2010-07-19,0.0155039314563031,0.000539840234724252
2010-07-20,0.0207902971229197,0.000539284872983532
2010-07-21,-0.000752647707112442,0.000540654148018065
2010-07-22,0.0192114149032839,0.000538174513425214
2010-07-23,0.00655671810567554,0.000538100899611133
2010-07-26,0.00137843502158352,0.000538027335451156
2010-07-27,0.0014168967702538,0.000537953820901026
2010-07-28,0.0067146197831553,0.000537880355916367
2010-07-29,0.000140116563636622,0.000537326081991213
2010-07-30,0.00790118115057693,0.000537252847105812
2010-08-02,0.0150860846246657,0.00053717966152131
2010-08-03,-0.00623743326267774,0.00053806781016432
2010-08-04,0.00232606642623309,0.000538474979764041
2010-08-05,0.00202281109955627,0.000538401549343933
2010-08-06,-0.00346254247680987,0.000538328168445732
2010-08-09,-0.00215030198818637,0.000538254837025104
2010-08-10,-0.00897404973058608,0.000538661772728355
2010-08-11,-0.0220660204877454,0.000539068483795483
2010-08-12,0.00409500290528761,0.00053899503924175
2010-08-13,0.002088580705488,0.000538921644254015
2010-08-16,0.00687491939318228,0.000538848298787866
2010-08-17,0.0111782682382899,0.000538775002799231
2010-08-18,-0.000160233534468144,0.000538701756243925
2010-08-19,-0.0117925253022825,0.000537669116038073
2010-08-20,-0.00283202368184114,0.000537116494184831
2010-08-23,-0.0098447654018456,0.000537523454979524
2010-08-24,-0.0140120556005344,0.000537450665438554
2010-08-25,-0.00498423354694318,0.000536898385333829
2010-08-26,-0.0134857773866425,0.000537305298000548
2010-08-27,0.0274744226351358,0.000537712026129565
2010-08-30,-0.0194572435173786,0.000537639302516261
2010-08-31,0.0154269734272657,0.000537087386444048
2010-09-01,0.0284234236218052,0.000537014890003533
2010-09-02,-0.00611425520758491,0.000535984101576387
2010-09-03,0.00168039387283402,0.0005359119606126
2010-09-06,0.000519044537462347,0.00053583986799393
2010-09-08,-0.00739517491229534,0.000534809714287952
2010-09-09,0.000104913059317761,0.00053521698529178
2010-09-10,0.000908028327404073,0.000535145165932621
2010-09-13,0.0205344574272505,0.000534594513270514
2010-09-14,-0.00541473047889314,0.000535001735464905
2010-09-15,0.00532911084228458,0.00053445130700515
2010-09-16,-0.00552889655286132,0.000534379807649089
2010-09-17,-0.00701646334241376,0.000534786981054017
2010-09-20,0.0151478572859909,0.000534236888209342
2010-09-21,-0.00865023036731399,0.000534165532012408
2010-09-22,0.00633485106794528,0.000534572656633854
2010-09-23,0.00749206415012218,0.000534022898640616
2010-09-24,-0.0060452203807349,0.000533951685224533
2010-09-27,0.0100996367649736,0.000534358761068162
2010-09-28,0.00578830220824562,0.000534287515165341
2010-09-29,0.00825416053682374,0.000534216316801658
2010-09-30,0.00362552139259714,0.000534623177764767
2010-10-01,0.0103499118630664,0.000534551947069538
2010-10-04,0.00186063111991612,0.000534002879421284
2010-10-05,0.0113175593963908,0.000534409691831759
2010-10-06,-0.0107264432866413,0.000534338603593283
2010-10-07,-0.0080194306371442,0.000533312136286062
2010-10-08,0.0143464101859787,0.000533719065705555
2010-10-11,0.00109846336382171,0.000533648246283098
2010-10-13,0.00861477673759073,0.00053309993149904
2010-10-14,0.000355809049736323,0.000533506812153985
2010-10-15,0.000642006902907957,0.000533436134058706
2010-10-18,0.00109302194352625,0.000533365503003719
2010-10-19,-0.0242115200339443,0.000533294918948297
2010-10-20,0.00708330490550588,0.000533224381850572
2010-10-21,-0.0113047016809816,0.000533631016396761
2010-10-22,-5.07059316347264e-05,0.000533560446988338
2010-10-25,0.00569853932101779,0.000533966884426381
2010-10-26,0.0163164741879918,0.000533419386036176
2010-10-27,-0.00616525787350891,0.000533348957426965
2010-10-28,-0.0046942276021303,0.000533278575654403
2010-10-29,0.00395048853576633,0.000533684948728593
2010-11-01,0.0144431287459713,0.000533614534803443
2010-11-03,0.0054122089922795,0.000533067585418235
2010-11-04,0.0177342723008838,0.000532997390666558
2010-11-05,-0.00375829334979792,0.000533403699375084
2010-11-08,0.00340819376610857,0.000533333472477497
2010-11-09,-0.0135179388331268,0.000532786960844579
2010-11-10,0.000878487734807485,0.000532716952459896
2010-11-11,-0.00972297451941945,0.000533123196816101
2010-11-12,-0.0115272279467737,0.00053305315629225
2010-11-16,-0.0162459839434029,0.000533459204850555
2010-11-17,0.00457700875393403,0.000533389132338523
2010-11-18,0.0156447824689067,0.000533319106381519
2010-11-19,0.00282491559458036,0.000533724943440154
2010-11-22,-0.0160563926619984,0.00053413056249647
2010-11-23,-0.0215507924704769,0.00053453604081758
2010-11-24,0.0216183772879217,0.000534465826531956
2010-11-25,-0.00502956997290065,0.00053487107128743
2010-11-26,-0.0125629937959569,0.000537652153352077
2010-11-29,-0.00293546995434375,0.000536155921256069
2010-11-30,-0.00532179999009682,0.000535135138443696
2010-12-01,0.0232001797691753,0.000537914802536568
2010-12-02,0.00387306812653176,0.000541166405708659
2010-12-03,0.00134930211322711,0.000533973334181914
2010-12-06,-0.00315724671802391,0.000535328340406472
2010-12-07,-0.00523503192430185,0.000535258173785225
2010-12-08,-0.0126590246639328,0.00053708676024097
2010-12-09,-0.0019523977162584,0.000532743717112427
2010-12-10,0.0060797336656341,0.000533149113319751
2010-12-13,0.0116502701265193,0.000533079629037004
2010-12-14,-0.00288800848847093,0.000533010190826743
2010-12-15,-0.0106965116263159,0.000533415415936454
2010-12-16,-0.0054210662690541,0.000533345946213063
2010-12-17,0.00950913874914923,0.000533750939265668
2010-12-20,-0.0105354224478015,0.000534155793115842
2010-12-21,0.0128251061140044,0.000535034608484758
2010-12-22,0.00523599553334346,0.00053591294532238
2010-12-23,0.000366484032418379,0.000535842965054207
2010-12-27,-0.00953967513341696,0.000536246908009873
2010-12-28,0.00381517494691052,0.000535703082531947
2010-12-29,0.0123658272001452,0.000537054347067908
2010-12-30,0.00678508422277772,0.000536510568150791
2011-01-03,0.00890846965603121,0.000539281157329175
2011-01-04,0.00518994207498745,0.000540156870910961
2011-01-05,0.0117362357498066,0.000541505072520252
2011-01-06,-0.00917840480516481,0.00054237955026712
2011-01-07,-0.0101418263425646,0.000543253587319369
2011-01-10,0.00241733258743052,0.000544599579225264
2011-01-11,0.00535745965746859,0.000545000045846718
2011-01-12,0.0171944810597343,0.000546816955962952
2011-01-13,-0.0137166803096833,0.000548160533948572
2011-01-14,0.00451133468419986,0.000549503213452896
2011-01-17,-0.00356716570910169,0.000551316577396293
2011-01-18,0.00242753919142368,0.000551714444988084
2011-01-19,-0.0129874648896665,0.000553525894192125
2011-01-20,-0.00858957086507526,0.000552980663604708
2011-01-21,-0.00476276428480445,0.00055290673563005
2011-01-24,0.00566252440041468,0.000552832858386288
2011-01-26,-0.00813339761498284,0.000552759031827208
2011-01-27,-0.00665665214061634,0.00055268525590748
2011-01-28,-0.0191260472287977,0.000552611530581529
2011-01-31,-0.00123226926014049,0.000553950062814978
2011-02-01,0.016216785409599,0.000554817164477242
2011-02-02,-0.011641704546184,0.00055568382462856
2011-02-03,0.000122932929185429,0.000556549966475808
2011-02-04,-0.0209748820916624,0.000556475363674363
2011-02-07,0.00214100399300335,0.00055687090085313
2011-02-08,0.00454659133296859,0.000557736172753473
2011-02-09,-0.0238089859508627,0.000558600964873681
2011-02-10,0.00443970267635634,0.000559465277135507
2011-02-11,0.0185788263392348,0.000559859579834847
2011-02-14,0.0119868718354692,0.000562130998306473
2011-02-15,0.00259592948943305,0.000562993387489286
2011-02-16,0.0172085968210562,0.000563855296240369
2011-02-17,0.00124097066003843,0.000565185464569889
2011-02-18,0.00363119995585837,0.000565577532049553
2011-02-21,-0.0108232897239404,0.000567843263821985
2011-02-22,-0.0108921073676175,0.000569170766513101
2011-02-23,0.00923530023665249,0.000570965354723953
2011-02-24,-0.00337144053504998,0.000574629127746668
2011-02-25,0.00194050771770818,0.000574550108609282
2011-02-28,0.00877965431579932,0.000573536205643678
2011-03-01,-0.0136333903408758,0.000573924980529157
2011-03-02,0.0144497989661646,0.000575248111417255
2011-03-03,0.0100906625763509,0.00057516906019937
2011-03-04,-0.000868644029495822,0.000575090065280021
2011-03-09,-0.0135141370104428,0.000576412020125196
2011-03-10,-0.020681882168663,0.000575865916345232
2011-03-11,0.00973947227708225,0.000575786833934302
2011-03-14,0.00623126921188221,0.000576174516294475
2011-03-15,-0.00305302212323518,0.000576095418504147
2011-03-16,-0.0170559075806293,0.000576482957421261
2011-03-17,0.00594885955894732,0.000576403844393605
2011-03-18,0.00892521555713869,0.00057632478779153
2011-03-21,0.0018274487999258,0.000576245787561795
2011-03-22,0.0136540396939335,0.000576166843652311
2011-03-23,0.0036816741237031,0.00057655414027274
2011-03-24,-0.00297263079416382,0.000576941301664791
